total_gap,explained,unexplained,interaction
16.447961784218656,-0.27288417715681135,16.679871475556865,0.04097449273285747
15.852501622721292,-0.48536807082746236,16.236372467596084,0.10149722422829655
16.26146523484141,-0.25102184926436166,16.420571494149044,0.09191559270493599
16.154930607581683,-0.5507170648161264,16.635480191209354,0.0701674902711602
15.54457959193055,-0.6193951924578869,16.129464236379135,0.03451054419747379
15.827544410295125,-0.5615349619874905,16.368186688865535,0.020892692009510938
16.372239473997347,-0.3022124865474325,16.57849296112545,0.09595900318618078
15.917438943605674,-0.36767053475523426,16.252610168477986,0.03249931951722829
15.969165960182075,-0.5067560655970738,16.452317806426436,0.023604221467394382
16.224518567972098,-0.4469028215517028,16.66673392429948,0.004687465720962791
16.51798768474093,-0.2672210241225912,16.701174974557944,0.08403374561294186
16.109922342916683,-0.42002418127594865,16.452806597342715,0.07713993019569898
16.501650338130254,-0.06168324778263923,16.57429275859613,-0.010959176651340385
16.284900295778264,-0.4013893801256927,16.619327823398635,0.06696184412885486
16.22595282746441,-0.2868063650057593,16.42248671699781,0.09027248254369624
15.832806327334112,-0.3918203310095123,16.129472914384678,0.0951537355686014
16.295265731499782,-0.30616067755363474,16.55624493828509,0.04518148459010263
15.792275179426085,-0.29183244418709364,15.98083155794302,0.10327606278951862
16.16466463698307,-0.2894277584591691,16.383796538226306,0.07029584921292553
15.848260453902299,-0.7543903085534112,16.44534631888382,0.1573044317356107
16.267726733364746,-0.33857974461716367,16.575970636680722,0.03033583899559744
16.262983716441354,-0.2817243491499539,16.47116331383586,0.07354474397834565
16.484244201111416,-0.17056339350892813,16.648329806979746,0.006477780596469529
16.088230775988848,-0.5633630672400614,16.594773319200613,0.056820542598870816
16.042561078636083,-0.42220747482861043,16.38212399184704,0.08264455092285061
16.544505193264165,-0.019316227810577402,16.548055240418762,0.015766179018100956
15.574730698698744,-0.5343883782952616,16.17387245228747,-0.06475337425945327
16.652028318200905,-0.0910016900706978,16.708195973653346,0.03483402596793894
16.132053332759995,-0.3550611252012459,16.463781347265467,0.023333117283982574
16.4110814348452,-0.22202018225743814,16.566963047720492,0.06613856661533646
16.75996117331183,-0.20968938503756362,16.871943683363497,0.09770687628952146
16.414830912627345,-0.19451296349507174,16.480051830643788,0.12929202858322242
16.000372438167,-0.4158570068902918,16.43077744898619,-0.014547992445841373
16.385592273807852,-0.2561070692318026,16.61394830676727,0.02775106225089985
16.064309881010338,-0.2470751563741942,16.255422101763543,0.055962943329177506
16.607802852060097,-0.1361807472731016,16.66970648476854,0.074277106570662
16.076925922726936,-0.745259536892263,16.737127645639703,0.0850578219324234
16.169038922698412,-0.12266598790756689,16.309766423888505,-0.018061508787468483
16.091481148816243,-0.3802437636650211,16.452694734325632,0.019030169083180226
16.443057069745322,-0.3094256708091052,16.701950867893174,0.05053186965869827
16.11139207800627,-0.2824041120802576,16.34246740140952,0.05132878984113631
